FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
72.25,6.226115054,6.647086011,24.973113356,0.522797699,17.64842824,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
72.5,6.215165563,6.648383287,25.023000557,0.52370279,17.63128113,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
72.75,6.204253622,6.649616671,25.072932739,0.524634411,17.6137566,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73,6.193377723,6.650784291,25.122903329,0.525593532,17.59585187,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73.25,6.182536301,6.651884254,25.172905678,0.526581124,17.57756413,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73.5,6.171727737,6.652914644,25.222933056,0.527598159,17.55889059,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73.75,6.160950355,6.653873522,25.272978657,0.528645608,17.53982843,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74,6.150202422,6.654758928,25.323035593,0.529724442,17.52037485,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74.25,6.139482148,6.655568878,25.373096899,0.530835633,17.50052703,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74.5,6.128787688,6.656301366,25.423155533,0.531980152,17.48028215,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74.75,6.118117142,6.656954365,25.47320437,0.53315897,17.45963739,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
75,6.10746855,6.657525824,25.523236211,0.534373058,17.43858992,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524

