FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
5.25,2.01406483313887,-4.72729271646465,0.930641097678387,-3.02875715427969,19.9191538399928,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
5.5,2.12133003197188,-4.70364950355937,0.986980576549188,-2.9999518108625,19.9176599010596,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
5.75,2.22700770027949,-4.68037617526152,1.04228860801245,-2.97138023598906,19.9163685326697,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6,2.3311114168,-4.6574685992,1.096579717872,-2.9430414584,19.9152781937504,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6.25,2.43365470397949,-4.63492266540527,1.14986835321045,-2.91493450683594,19.914387338562,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6.5,2.53465102797188,-4.61273428630937,1.20216888238919,-2.8870584100375,19.9136944166976,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6.75,2.63411379863887,-4.5908993967459,1.25349559504839,-2.85941219674531,19.9131978730831,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
7,2.73205636955,-4.56941395395,1.303862702107,-2.8319948957,19.9128961479774,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
7.25,2.82849203798262,-4.5482739375584,1.35328433576276,-2.80480553564219,19.9127876769722,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
7.5,2.92343404492188,-4.52747534960937,1.40177454949219,-2.7778431453125,19.9128708909922,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
7.75,3.01689557506074,-4.50701421454277,1.44934731805057,-2.75110675345156,19.9131442162948,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
8,3.1088897568,-4.4868865792,1.496016537472,-2.7245953888,19.9136060744704,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
8.25,3.19942966224824,-4.46708851282402,1.54179602506932,-2.69830808009844,19.9142548824423,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
8.5,3.28852830722188,-4.44761610705937,1.58669951943419,-2.6722438560875,19.9150890524666,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
8.75,3.37619865124512,-4.42846547595215,1.63074068043701,-2.64640174550781,19.9161069921323,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
9,3.46245359755,-4.40963275595,1.673933089227,-2.6207807771,19.9173071043614,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
9.25,3.54730599307637,-4.39111410590215,1.71629024823214,-2.59537997960469,19.9186877874086,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
9.5,3.63076862847188,-4.37290570705937,1.75782558115919,-2.5701983817625,19.9202474348616,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
9.75,3.71285423809199,-4.35500376307402,1.7985524329937,-2.54523501231406,19.9219844356409,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
10,3.7935755,-4.3374045,1.83848407,-2.5204889,19.923897174,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
10.25,3.87294503596699,-4.32010416629277,1.8776336797212,-2.49595907356094,19.9259840295252,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
10.5,3.95097541147188,-4.30309903280937,1.91601437097919,-2.4716445617375,19.9282433771356,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
10.75,4.02767913570137,-4.2863853928084,1.95363917387464,-2.44754439327031,19.9306735870833,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
11,4.10306866155,-4.26995956195,1.990521039787,-2.4236575969,19.9332730249534,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
