FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
48.5,-0.664522,3.34253,-0.517411,-3.69036,29.0801,-3.73862977795834,-1.16457459403802,124.709294939625,0.93625522775,0.17452941576575,-0.4073785275
49,-0.664523,3.34254,-0.517412,-3.69037,29.0802,-3.7304494720982,-1.0384638189976,125.220899309,0.936362979,0.179431064938,-0.409273935
49.5,-0.664524,3.34255,-0.517413,-3.69038,29.0803,-3.72232820326058,-0.91350189969367,125.725545280875,0.93642206975,0.18439928796725,-0.4111693425
50,-0.664525,3.34256,-0.517414,-3.69039,29.0804,-3.714280625,-0.789797499999991,126.223275,0.9364325,0.189434375,-0.41306475
50.5,-0.664526,3.34257,-0.517415,-3.69040,29.0805,-3.70632152639709,-0.667456929831318,126.714139047125,0.93639426975,0.19453661618275,-0.4149601575
51,-0.664527,3.34258,-0.517416,-3.69041,29.0806,-3.698465789466,-0.546584003402388,127.198196439,0.936307379,0.199706301662,-0.416855565
51.5,-0.664528,3.34259,-0.517417,-3.69042,29.0807,-3.69072834312633,-0.427279897486974,127.675514628375,0.93617182775,0.20494372158425,-0.4187509725
52,-0.664529,3.34260,-0.517418,-3.69043,29.0808,-3.68312411373876,-0.309643009676802,128.146169504,0.935987616,0.210249166096,-0.42064638
52.5,-0.664530,3.34261,-0.517419,-3.69044,29.0809,-3.67566797220533,-0.19376881664062,128.610245390625,0.93575474375,0.21562292534375,-0.4225417875
53,-0.664531,3.34262,-0.517420,-3.69045,29.0810,-3.66837467763352,-0.0797497323831955,129.067835049,0.935473211,0.221065289474,-0.424437195
53.5,-0.664532,3.34263,-0.517421,-3.69046,29.0811,-3.66125881756464,0.0323250334957201,129.519039675875,0.93514301775,0.22657654863325,-0.4263326025
54,-0.664533,3.34264,-0.517422,-3.69047,29.0812,-3.65433474476655,0.142369617542402,129.963968904,0.934764164,0.232156992968,-0.42822801
54.5,-0.664534,3.34265,-0.517423,-3.69048,29.0813,-3.64761651059018,0.250301644190076,130.402740802125,0.93433664975,0.23780691262475,-0.4301234175
55,-0.664535,3.34266,-0.517424,-3.69049,29.0814,-3.64111779489064,0.356042367499997,130.835481875,0.933860475,0.24352659775,-0.432018825
55.5,-0.664536,3.34267,-0.517425,-3.69050,29.0815,-3.63485183251216,0.459516812902432,131.262327063375,0.93333563975,0.24931633849025,-0.4339142325
56,-0.664537,3.34268,-0.517426,-3.69051,29.0816,-3.62883133633743,0.5606539189376,131.683419744,0.932762144,0.255176424992,-0.43580964
56.5,-0.664538,3.34269,-0.517427,-3.69052,29.0817,-3.62306841690094,0.65938667899677,132.098911729625,0.93213998775,0.26110714740175,-0.4377050475
57,-0.664539,3.34270,-0.517428,-3.69053,29.0818,-3.61757449856668,0.755652283063201,132.508963269,0.931469171,0.267108795866,-0.439600455
57.5,-0.664540,3.34271,-0.517429,-3.69054,29.0819,-3.61236023226979,0.849392259453122,132.913743046875,0.93074969375,0.27318166053125,-0.4414958625
58,-0.664541,3.34272,-0.517430,-3.69055,29.0820,-3.60743540482259,0.940552616556806,133.313428184,0.929981556,0.279326031544,-0.44339127
58.5,-0.664542,3.34273,-0.517431,-3.69056,29.0821,-3.60280884478469,1.02908398457949,133.708204237125,0.92916475775,0.28554219905075,-0.4452866775
59,-0.664543,3.34274,-0.517432,-3.69057,29.0822,-3.59848832489712,1.11494175728241,134.098265199,0.928299299,0.291830453198,-0.447182085
59.5,-0.664544,3.34275,-0.517433,-3.69058,29.0823,-3.59448046108101,1.19808623372383,134.483813498375,0.92738517975,0.29819108413225,-0.4490774925
60,-0.664545,3.34276,-0.517434,-3.69059,29.0824,-3.59079060800002,1.27848276,134.86506,0.9264224,0.304624382,-0.4509729
60.5,-0.664546,3.34277,-0.517435,-3.69060,29.0825,-3.58742275118725,1.35610187098618,135.242224004625,0.92541095975,0.31113063694775,-0.4528683075
61,-0.664547,3.34278,-0.517436,-3.69061,29.0826,-3.5843793957361,1.4309194320776,135.615533249,0.924350859,0.317710139122,-0.454763715
