FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
32.75,6.90156928842012,3.47402223937285,3.62494338818651,-1.05199459985753,13.3004294842665,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33,6.90346168555,3.47636596075,3.637916232747,-1.04308109629971,13.310854686976,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.25,6.90492274170137,3.47868137721972,3.65098353461464,-1.03429452275439,13.3212557757699,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.5,6.90595984347188,3.48096984335937,3.66415116025919,-1.02563390796219,13.3316306308528,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.75,6.906580321167,3.48323269134472,3.6774248974292,-1.01709828066375,13.3419771277622,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34,6.9067914488,3.48547123095,3.690810455152,-1.00868666959967,13.3522931373686,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.25,6.90660044409199,3.48768674954785,3.7043134637337,-1.0003981035106,13.3625765258751,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.5,6.90601446847188,3.48988051210937,3.71793947475919,-0.992231611137155,13.3728251548178,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.75,6.90504062707637,3.4920537612041,3.73169396109214,-0.984186221219957,13.3830368810658,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35,6.90368596875,3.494207717,3.745582316875,-0.976260962499634,13.393209556821,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.25,6.90195748604511,3.49634357726347,3.75960985752901,-0.968454863716811,13.4033410296181,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.5,6.89986211522188,3.49846251735937,3.77378181975419,-0.960766953612112,13.4134291423248,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.75,6.89740673624824,3.50056569025097,3.78810336152933,-0.953196260926164,13.4234717331416,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36,6.8945981728,3.5026542265,3.802579562112,-0.94574181439959,13.433466635602,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.25,6.89144319226074,3.5047292342666,3.81721542203858,-0.938402642773017,13.4434116785722,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.5,6.88794850572188,3.50679179930937,3.83201586312419,-0.931177774787067,13.4533046862514,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.75,6.88412076798262,3.50884298498535,3.84698572846276,-0.924066239182368,13.4631434781717,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37,6.87996657755,3.51088383225,3.862129782427,-0.917067064699543,13.472925869198,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.25,6.87549247663886,3.51291535965722,3.87745271066839,-0.910179280079218,13.4826496695281,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.5,6.87070495117187,3.51493856335937,3.89295912011719,-0.903401914062018,13.4923126846928,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.75,6.86561043077949,3.51695441710722,3.90865353898245,-0.896733995388568,13.5019127155556,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38,6.8602152888,3.51896387225,3.924540416752,-0.890174552799492,13.511447558313,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.25,6.85452584227949,3.52096785773535,3.94062412419245,-0.883722615035416,13.5209150044943,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.5,6.84854835197188,3.52296728010937,3.95690895334919,-0.877377210836964,13.5303128409618,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.75,6.84228902233887,3.5249630235166,3.97339911754639,-0.871137368944762,13.5396388499106,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39,6.83575400155,3.5269559497,3.990098751387,-0.865002118099436,13.5488908088686,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.25,6.82894938148262,3.52894689800097,4.00701191075276,-0.858970487041608,13.5580664906967,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.5,6.82188119772187,3.53093668535937,4.02414257280419,-0.853041504511907,13.5671636635888,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.75,6.81455542956074,3.53292610631347,4.04149463598057,-0.847214199250954,13.5761800910714,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40,6.806978,3.534915933,4.05907192,-0.841487599999376,13.585113532004,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.25,6.79915477574824,3.5369069151541,4.07687816585933,-0.835860735497798,13.593961740579,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.5,6.79109156722188,3.53889978010937,4.09491703583419,-0.830332634486844,13.6027224663218,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.75,6.78279412854512,3.54089523279785,4.11319211347901,-0.82490232570714,13.6113934540904,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41,6.77426815755,3.54289395575,4.131706903627,-0.819568837899312,13.619972444076,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.25,6.76551929577637,3.54489660909472,4.15046483239014,-0.814331199803981,13.6284571718024,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.5,6.75655312847188,3.54690383055937,4.16946924715919,-0.809188440161777,13.6368453681264,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.75,6.74737518459199,3.54891623546972,4.1887234166037,-0.804139587713322,13.6451347592377,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42,6.7379909368,3.55093441675,4.208230530672,-0.799183671199241,13.653323066659,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42.25,6.72840580146699,3.55295894492285,4.2279937005912,-0.794319719360161,13.6614080072456,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42.5,6.71862513867188,3.55499036810937,4.24801595886719,-0.789546760936704,13.6693872931858,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42.75,6.70865425220137,3.5570292120291,4.26830025928464,-0.784863824669498,13.6772586320009,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
43,6.69849838955,3.55907598,4.288849476907,-0.780269939299166,13.685019726545,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
43.25,6.68816274192012,3.56113115293847,4.30966640807651,-0.775764133566335,13.692668275005,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
