FE Rotation (°);IE Rotation (°);VV Rotation (°);AP Translation (mm);ML Translation (mm);SI Translation (mm);Fx (N);Fy (N);Fz (N);Mx (Nm);My (Nm);Mz (Nm)
27;6,721163302;4.99247563805;3,337968417;-0.21063009848737;29.4904630412734;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
27.25;6,735144714;4.9970236367541;3,350568948;-0.19852913705455;29.500332895493;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
27.5;6,748509357;5.00147746289063;3,363107281;-0.18657744459986;29.5102537872422;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
27.75;6,761265913;5.00583929989473;3,375591092;-0.17477404986392;29.520223769409;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
28;6,773423005;5.0101113088;3,388027979;-0.16311798158735;29.5302408902144;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
28.25;6,784989203;5.01429562823848;3,400425464;-0.15160826851078;29.540303193212;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
28.5;6,795973019;5.01839437444063;3,412790985;-0.14024393937484;29.5504087172886;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
28.75;6,806382909;5.02240964123535;3,425131906;-0.12902402292015;29.5605554966636;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
29;6,816227274;5.02634350005;3,43745551;-0.11794754788733;29.5707415608894;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
29.25;6,825514456;5.03019799991035;3,449769002;-0.10701354301701;29.5809649348513;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
29.5;6,834252743;5.03397516744063;3,462079507;-0.09622103704982;29.5912236387676;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
29.75;6,842450366;5.03767700686348;3,474394074;-0.08556905872637;29.6015156881892;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
30;6,8501155;5.0413055;3,48671967;-0.0750566367872998;29.611839094;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
30.25;6,857256263;5.04486260626973;3,499063185;-0.0646827999732298;29.6221918624169;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
30.5;6,863880717;5.04835026269063;3,511431431;-0.0544465770247899;29.6325719949896;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
30.75;6,869996868;5.0517703838791;3,52383114;-0.0443469966825898;29.6429774886006;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
31;6,875612666;5.05512486205;3,536268966;-0.0343830876872699;29.6534063354654;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
31.25;6,880736003;5.0584155670166;3,548751483;-0.0245538787794599;29.6638565231323;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
31.5;6,885374717;5.06164434619063;3,561285188;-0.0148583986997599;29.6743260344826;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
