FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
37.25,6.87549247663886,-3.48323269134472,3.87745271066839,-0.910179280079218,15.9157489855108,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.5,6.87070495117187,-3.48547123095,3.89295912011719,-0.903401914062018,15.9260649951172,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.75,6.86561043077949,-3.48768674954785,3.90865353898245,-0.896733995388568,15.9363483836237,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38,6.8602152888,-3.48988051210937,3.924540416752,-0.890174552799492,15.9465970125664,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.25,6.85452584227949,-3.4920537612041,3.94062412419245,-0.883722615035416,15.9568087388144,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.5,6.84854835197188,-3.494207717,3.95690895334919,-0.877377210836964,15.9669814145696,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.75,6.84228902233887,-3.49634357726347,3.97339911754639,-0.871137368944762,15.9771128873667,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39,6.83575400155,-3.49846251735937,3.990098751387,-0.865002118099436,15.9872010000734,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.25,6.82894938148262,-3.50056569025097,4.00701191075276,-0.858970487041608,15.9972435908902,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.5,6.82188119772187,-3.5026542265,4.02414257280419,-0.853041504511907,16.0072384933506,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.75,6.81455542956074,-3.5047292342666,4.04149463598057,-0.847214199250954,16.0171835363208,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40,6.806978,-3.50679179930937,4.05907192,-0.841487599999376,16.027076544,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.25,6.79915477574824,-3.50884298498535,4.07687816585933,-0.835860735497798,16.0369153359203,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.5,6.79109156722188,-3.51088383225,4.09491703583419,-0.830332634486844,16.0466977269466,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.75,6.78279412854512,-3.51291535965722,4.11319211347901,-0.82490232570714,16.0564215272767,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41,6.77426815755,-3.51493856335937,4.131706903627,-0.819568837899312,16.0660845424414,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.25,6.76551929577637,-3.51695441710722,4.15046483239014,-0.814331199803981,16.0756845733042,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.5,6.75655312847188,-3.51896387225,4.16946924715919,-0.809188440161777,16.0852194160616,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.75,6.74737518459199,-3.52096785773535,4.1887234166037,-0.804139587713322,16.0946868622429,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42,6.7379909368,-3.52296728010937,4.208230530672,-0.799183671199241,16.1040846987104,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42.25,6.72840580146699,-3.5249630235166,4.2279937005912,-0.794319719360161,16.1134107076592,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42.5,6.71862513867188,-3.5269559497,4.24801595886719,-0.789546760936704,16.1226626666172,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42.75,6.70865425220137,-3.52894689800097,4.26830025928464,-0.784863824669498,16.1318383484453,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
43,6.69849838955,-3.53093668535937,4.288849476907,-0.780269939299166,16.1409355213374,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
43.25,6.68816274192012,-3.53292610631347,4.30966640807651,-0.775764133566335,16.14995194882,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
43.5,6.67765244422188,-3.534915933,4.33075377041419,-0.771345436211627,16.1588853897526,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
43.75,6.66697257507325,-3.5369069151541,4.35211420281983,-0.76701287597567,16.1677335983276,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
44,6.6561281568,-3.53889978010937,4.373750265472,-0.762765481599086,16.1764943240704,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
44.25,6.64512415543575,-3.54089523279785,4.39566443982808,-0.758602281822503,16.185165311839,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
44.5,6.63396548072187,-3.54289395575,4.41785912862419,-0.754522305386543,16.1937443018246,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
44.75,6.62265698610762,-3.54489660909472,4.44033665587526,-0.750524581031835,16.202229029551,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
45,6.61120346875,-3.54690383055937,4.463099266875,-0.746608137499,16.210617225875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
45.25,6.59960966951387,-3.54891623546972,4.48614912819589,-0.742772003528665,16.2189066169863,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
45.5,6.58788027297188,-3.55093441675,4.50948832768919,-0.739015207861454,16.2270949244076,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
45.75,6.57601990740449,-3.55295894492285,4.53311887448495,-0.735336779237994,16.2351798649942,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
46,6.5640331448,-3.55499036810937,4.557042698992,-0.731735746398908,16.2431591509344,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
