FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
32.5,1.0774167873797,0.3092598033,0.799530165903001,0,0,-3.95904984544361,-5.08665253351562,104.853436015625,0.90711444375,0.05109140209375,-0.3467254875
33,1.08342222613997,0.315101485321875,0.825387342907815,0,0,-3.95497158234962,-4.9878174321432,105.559480509,0.908779331,0.054015885194,-0.348620895
33.5,1.08778918114448,0.320744655375,0.851622270420001,0,0,-3.95062997359057,-4.88625923033927,106.261672180875,0.91039555775,0.05699765746325,-0.3505163025
34,1.09056754430956,0.326202569371874,0.878281565312815,0,0,-3.94603340706669,-4.7820870794176,106.959783224,0.911963124,0.060037009048,-0.35241171
34.5,1.09180607488509,0.3314881248,0.905410584920002,0,0,-3.94118995504546,-4.67541231244492,107.653594267125,0.91348202975,0.06313423009475,-0.3543071175
35,1.09155242845295,0.336613860721875,0.933053427035813,0,0,-3.93610744151563,-4.5663483025,108.342894375,0.914952275,0.06628961075,-0.356202525
35.5,1.08985318592527,0.341591957775,0.961252929915001,0,0,-3.93079350610549,-4.45501032093257,109.027481048375,0.91637385975,0.06950344116025,-0.3580979325
36,1.08675388254284,0.346434238171875,0.990050672272814,0,0,-3.92525566456525,-4.3415153956224,109.707160224,0.917746784,0.072776011472,-0.35999334
36.5,1.08229903687338,0.3511521657,1.019486973285,0,0,-3.91950136581362,-4.22598216923822,110.381746274625,0.91907104775,0.07610761183175,-0.3618887475
37,1.07653217980992,0.355756845721874,1.04960089258782,0,0,-3.91353804554854,-4.1085307574968,111.051062009,0.920346651,0.079498532386,-0.363784155
37.5,1.06949588356916,0.360259025174999,1.080430230278,0,0,-3.90737317642213,-3.98928260742188,111.714938671875,0.92157359375,0.08294906328125,-0.3656795625
38,1.06123179068971,0.364669092571877,1.11201152691281,0,0,-3.90101431477972,-3.86836035560319,112.373215944,0.922751876,0.086459494664,-0.36757497
38.5,1.05178064303056,0.368997078,1.14438006351,0,0,-3.89446914396317,-3.74588768645553,113.025741942125,0.92388149775,0.09003011668075,-0.3694703775
39,1.0411823107693,0.373252653121876,1.17756986154781,0,0,-3.88774551417828,-3.6219891904776,113.672373219,0.924962459,0.093661219478,-0.371365785
39.5,1.02947582140054,0.377445131175,1.211613682965,0,0,-3.88085147892635,-3.49679022251117,114.312974763375,0.92599475975,0.09735309320225,-0.3732611925
40,1.01669938873419,0.381583466971875,1.24654303016082,0,0,-3.87379532800001,-3.37041676,114.94742,0.9269784,0.101106028,-0.3751566
40.5,1.00289044189385,0.3856762569,1.282388145995,0,0,-3.86658561704312,-3.24299526124882,115.575590789625,0.92791337975,0.10492031401775,-0.3770520075
41,0.988085654315086,0.389731738921875,1.31917801378782,0,0,-3.85923119367492,-3.1146525236824,116.197377429,0.928799699,0.108796241402,-0.378947415
41.5,0.972320972743827,0.393757792575,1.35694035732,0,0,-3.85174122017828,-2.98551554210447,116.812678650875,0.92963735775,0.11273410029925,-0.3808428225
42,0.955631646234679,0.397761938971875,1.39570164083281,0,0,-3.8441251927522,-2.8557113669568,117.421401624,0.930426356,0.116734180856,-0.38273823
42.5,0.938052255149238,0.401751340800001,1.435487069028,0,0,-3.83639295732838,-2.72536696257812,118.023461953125,0.93116669375,0.12079677321875,-0.3846336375
43,0.919616740154467,0.405732802321875,1.47632058706781,0,0,-3.82855472195206,-2.5946090654632,118.618783679,0.931858371,0.124922167534,-0.386529045
43.5,0.900358431221015,0.409712769375,1.518224880575,0,0,-3.82062106572701,-2.46356404252177,119.207299278375,0.93250138775,0.12911065394825,-0.3884244525
44,0.880310076621551,0.413697329371875,1.56122137563281,0,0,-3.81260294432461,-2.3323577493376,119.788949664,0.933095744,0.133362522608,-0.39031986
44.5,0.859503871929125,0.4176922113,1.605330238785,0,0,-3.80451169205723,-2.20111538842742,120.363684184625,0.93364143975,0.13767806365975,-0.3922152675
45,0.837971489015445,0.421702785721875,1.65057037703581,0,0,-3.79635902051563,-2.06996136749999,120.931460625,0.934138475,0.14205756725,-0.394110675
45.5,0.815744105049301,0.425734064775,1.69695943785,0,0,-3.78815701377073,-1.93901915771507,121.492245205875,0.93458684975,0.14650132352525,-0.3960060825
46,0.792852431494833,0.429790702171877,1.74451380915281,0,0,-3.77991812013934,-1.80841115194239,122.046012584,0.934986564,0.151009622632,-0.39790149
